# resp_long: LLM background survey responses in long format | Generated: 2026-04-07 17:14
# 101 respondents x 66 items | Total rows: 6666
# submission_status values:
#   unique     - single complete submission for this pid
#   first-dup  - earlier of two complete submissions (keep second-dup for analysis)
#   second-dup - later of two complete submissions
#   incomplete - unfinished submission (finished = FALSE)
# Duplicate complete submissions (3 pids): 6jfSCh, 9g0fXm, NA
# Incomplete submissions (5 pids): 51XGeK, H254QA, lQ647f, y5lblN, NA
1,"pi5ub2","m","q2","pi5ub2","QID1321593225",,"Participant ID","TE","ML",,"Q2",,,"Participant ID","pi5ub2","pi5ub2",,"pi5ub2","pi5ub2","Participant ID",,"unique"
1,"pi5ub2","m","q25_12","4

Agree
","QID25",12,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q25",12,"The final summary would be helpful for me to study from if I were to take an exam on this material in a real class.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - The final summary would be helpful for me to study from if I were to take an exam on this material in a real class.","4

Agree
","4 Agree",4,"Agree","<div style=""text-align: center;"">4</div> <div style=""text-align: center;"">Agree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","The final summary would be helpful for me to study from if I were to take an exam on this material in a real class.","unique"
1,"pi5ub2","m","q17_1","I rarely use this tool.","QID17",1,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",1,"Grammarly","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Grammarly","I rarely use this tool.","I rarely use this tool.",,"I rarely use this tool.","I rarely use this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Grammarly","unique"
1,"pi5ub2","m","q17_2","I rarely use this tool.","QID17",2,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",2,"ChatGPT (including DALL-E) by OpenAI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - ChatGPT (including DALL-E) by OpenAI","I rarely use this tool.","I rarely use this tool.",,"I rarely use this tool.","I rarely use this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","ChatGPT (including DALL-E) by OpenAI","unique"
1,"pi5ub2","m","q17_3","I have never heard of this tool.","QID17",3,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",3,"Claude by Anthropic","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Claude by Anthropic","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Claude by Anthropic","unique"
1,"pi5ub2","m","q17_4","I have heard of this tool but never used it.","QID17",4,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",4,"Gemini (formerly Bard) by Google","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Gemini (formerly Bard) by Google","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Gemini (formerly Bard) by Google","unique"
1,"pi5ub2","m","q17_5","I have heard of this tool but never used it.","QID17",5,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",5,"Copilot (Bing Chat) by Microsoft","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Copilot (Bing Chat) by Microsoft","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Copilot (Bing Chat) by Microsoft","unique"
1,"pi5ub2","m","q17_6","I have heard of this tool but never used it.","QID17",6,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",6,"Duck Duck Go AI Chat","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Duck Duck Go AI Chat","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Duck Duck Go AI Chat","unique"
1,"pi5ub2","m","q17_7","I have heard of this tool but never used it.","QID17",7,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",7,"DeepSeek","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - DeepSeek","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","DeepSeek","unique"
1,"pi5ub2","m","q17_8","I have never heard of this tool.","QID17",8,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",8,"Pi by Inflection","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Pi by Inflection","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Pi by Inflection","unique"
1,"pi5ub2","m","q17_9","I have never heard of this tool.","QID17",9,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",9,"Poe AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Poe AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Poe AI","unique"
1,"pi5ub2","m","q17_10","I have never heard of this tool.","QID17",10,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",10,"Perplexity AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Perplexity AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Perplexity AI","unique"
